,game_id,stream_id,language,started_at,title,stream_type,user_id,user_name,viewer_count,user_login,game_name,thumbnail_url,tag_ids,is_mature,time_logged
0,29595,39803175863,en,2022-10-29T02:03:42Z,[EN] TEAM ASTER - TEAM LIQUID - Dota 2 The International 2022 - Finals Weekend Day 1 - Game 3,live,35630634,dota2ti,263793,dota2ti,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dota2ti-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95']",False,2022-10-29 07:41:26
1,29595,39803194535,ru,2022-10-29T02:16:15Z,[RU] TEAM ASTER - TEAM LIQUID -  Dota 2 The International 2022 - FINALS WEEKEND DAY 1 - GAME 3,live,35631192,dota2ti_ru,172852,dota2ti_ru,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dota2ti_ru-{width}x{height}.jpg,"['0569b171-2a2b-476e-a596-5bdfb45a1327', '36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95']",False,2022-10-29 07:41:26
2,29595,40006475880,ru,2022-10-29T07:27:38Z,"СТАРПЕРХАБ TI11. День 5. NS, Dread, Maelstrom, BLACKARXANGEL",live,42316376,just_ns,32293,just_ns,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_just_ns-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],True,2022-10-29 07:41:26
3,29595,39803356903,en,2022-10-29T03:59:44Z,Liquid vs Aster 1-1 - TI 2022 FINALS DAY! - !nord,live,108268890,Gorgc,23301,gorgc,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_gorgc-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],True,2022-10-29 07:41:26
4,29595,39803262983,th,2022-10-29T03:02:42Z,LF พากย์ Liquid⚔️Aster (Bo3)🏆TI11 รอบ Main Event สายล่าง Day5 | !pubstomp !nft,live,146982508,LightFuryLF,13317,lightfurylf,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_lightfurylf-{width}x{height}.jpg,['f19c7524-c18d-41af-9f39-034c8d0b0fee'],False,2022-10-29 07:41:26
5,29595,40006218568,uk,2022-10-29T03:32:41Z,[UA] Team Aster vs Team Liquid (1-1) BO3 The International 2022 | Main Event | by @v1lat & @Aelnis,live,657645352,dota2mc_ua,10862,dota2mc_ua,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dota2mc_ua-{width}x{height}.jpg,['b547f13b-4b4b-460f-97e6-3af350356a69'],False,2022-10-29 07:41:26
6,29595,40006236088,ru,2022-10-29T03:57:11Z,Aster-Liquid /w Malr1ne_dota !Халява,live,265940345,TpaBoMaH,10244,tpabomah,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_tpabomah-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
7,29595,41437176267,en,2022-10-29T01:39:18Z,GO ZAI & BLITZ!!!! | !twitter | !instagram | !discord | !youtube |,live,71190292,Trainwreckstv,9305,trainwreckstv,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_trainwreckstv-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],True,2022-10-29 07:41:26
8,29595,39803180119,es,2022-10-29T02:06:21Z,[ES] TEAM ASTER - TEAM LIQUID - Dota 2 The International 2022 - Finals Weekend Day 1 - Game 3,live,131439345,dota2ti_es,9137,dota2ti_es,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dota2ti_es-{width}x{height}.jpg,"['d4bb9c58-2141-4881-bcdc-3fe0505457d1', '36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95']",False,2022-10-29 07:41:26
9,29595,40006240408,en,2022-10-29T04:00:59Z,TI LAST 2 DAYS WATCH PARTY,live,21390470,singsing,8162,singsing,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_singsing-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],True,2022-10-29 07:41:26
10,29595,40006236424,ru,2022-10-29T03:57:38Z,Aster-Liquid bo3 1-1   !tg  !VPN !конкурс БЕЗ ЗАДЕРЖКИ,live,115842730,icebergdoto,5951,icebergdoto,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_icebergdoto-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
11,29595,39803175879,pt,2022-10-29T02:03:42Z,[PT] TEAM ASTER - TEAM LIQUD - Dota 2 The International 2022 - Finals Weekend Day 1 - GAME 3,live,131438205,dota2ti_pt,3964,dota2ti_pt,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dota2ti_pt-{width}x{height}.jpg,"['39ee8140-901a-4762-bfca-8260dea1310f', '36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95']",False,2022-10-29 07:41:26
12,29595,40006238632,ru,2022-10-29T04:00:45Z,Liquid Aster Ti 11  + Iceberg !tg,live,47716614,Sh4dowehhh,2877,sh4dowehhh,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_sh4dowehhh-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
13,29595,41436063371,en,2022-10-28T22:17:18Z,Liquid vs Aster | DOTA2 TI WATCH PARTY w/ Train & BSJ,live,124304147,AverageJonas,2128,averagejonas,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_averagejonas-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
14,29595,40006490904,en,2022-10-29T07:35:04Z,[Aster 1:1 Liquid] Ti2022 Finals Day 1/2 - !adfree,live,20992865,Grubby,2127,grubby,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_grubby-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
15,29595,40006233864,fi,2022-10-29T03:54:21Z,Team Aster vs. Team Liquid (BO3) | The International 2022,live,409895103,yleeurheilu,2083,yleeurheilu,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_yleeurheilu-{width}x{height}.jpg,['220eb274-ab25-425b-8a9b-826103404997'],False,2022-10-29 07:41:26
16,29595,40006243016,ru,2022-10-29T04:04:30Z,TI11 | TEAM LIQUID 1 - 1 TEAM ASTER,live,94977989,RadiKa1fa,1543,radika1fa,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_radika1fa-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
17,29595,47381595357,pt,2022-10-29T00:34:18Z,LIQUID x ASTER - THE INTERNATIONAL 11 ft.4DR - SORTEIO DE 06 ARCANAS + KEYS DA EXITLAG 🔥 TI11,live,72736442,NS_ART,1543,ns_art,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_ns_art-{width}x{height}.jpg,['39ee8140-901a-4762-bfca-8260dea1310f'],False,2022-10-29 07:41:26
18,29595,39803175847,zh,2022-10-29T02:03:41Z,[CN] TEAM ASTER - TEAM LIQUID - Dota 2 The International 2022 - FINALS WEEKEND DAY 1 - GAME 3,live,46916408,dota2ti_cn,1408,dota2ti_cn,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dota2ti_cn-{width}x{height}.jpg,"['74c92063-a389-4fd2-8460-b1bb82b04ec7', '36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95']",False,2022-10-29 07:41:26
19,29595,46236384348,ru,2022-10-29T05:31:17Z,СМОТРИМ ИНТ БЕЗ ЗАДЕРЖКИ !tg !win,live,21802540,VeRsuta,1221,versuta,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_versuta-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
20,29595,46236323820,tr,2022-10-29T03:53:48Z,Team Aster 1 - 1 Team Liquid 🔥 The International 11 🔥 Bastın Prime Bee 🔥 !yemeksepeti !dc,live,46930946,Canko,1204,canko,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_canko-{width}x{height}.jpg,['f08d5873-f0c7-4912-94ba-a41933b4c141'],False,2022-10-29 07:41:26
21,29595,41438055275,en,2022-10-29T04:33:08Z,TI11 Newbie friendly stream w/ Monkeys-forever  //  Official English Co-stream  //  Return to Monkey Island Mon,live,18587270,Day9tv,1015,day9tv,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_day9tv-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
22,29595,39803361303,th,2022-10-29T04:01:37Z,😏!ทายผล !ของรางวัล แจกเสื้อpsg lgd stream wallet 750ทุกคู่,live,433650680,dogbrain666,980,dogbrain666,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dogbrain666-{width}x{height}.jpg,['f19c7524-c18d-41af-9f39-034c8d0b0fee'],False,2022-10-29 07:41:26
23,29595,40006262872,ru,2022-10-29T04:28:57Z,TI 11 / Team Liquid vs Aster / bo3 / by @caxame and @ mariachi,live,786136624,GoAndPlayTV,928,goandplaytv,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_goandplaytv-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
24,29595,40006214056,ru,2022-10-29T03:27:02Z,TI11 !БП: LIQUID 1:1 ASTER !tg !PARI,live,44442348,finargot,897,finargot,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_finargot-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
25,29595,40416089673,pt,2022-10-29T03:34:28Z,semi final lol2 POG... --   lojinha volto   --  !1xbet !nordvpn,live,52203144,gratis150ml,876,gratis150ml,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_gratis150ml-{width}x{height}.jpg,['39ee8140-901a-4762-bfca-8260dea1310f'],True,2022-10-29 07:41:26
26,29595,40006255928,ru,2022-10-29T04:23:57Z,сморим инт ) Aster vs Liquid bo3 1-1,live,441460079,akumaqqe,727,akumaqqe,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_akumaqqe-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
27,29595,39803364951,th,2022-10-29T04:03:20Z,ใครจะอยู่ใครจะไป | Hashtag-Pubstomp 2022 Day 1 | Lower Bracket R5 | Team Aster 1-1 Team Liquid | !score,live,86690831,Takluz,726,takluz,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_takluz-{width}x{height}.jpg,['f19c7524-c18d-41af-9f39-034c8d0b0fee'],False,2022-10-29 07:41:26
28,29595,46236327084,fr,2022-10-29T03:59:10Z,[FR] The International 2022 - Finals - Team ASTER vs Team LIQUID,live,84935206,FroggedTV,705,froggedtv,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_froggedtv-{width}x{height}.jpg,['6f655045-9989-4ef7-8f85-1edcec42d648'],False,2022-10-29 07:41:26
29,29595,39803364983,th,2022-10-29T04:03:20Z,[Thai] TA vs Liquid | The International 2022: Main Event,live,169859516,Aiiwan,674,aiiwan,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_aiiwan-{width}x{height}.jpg,['f19c7524-c18d-41af-9f39-034c8d0b0fee'],False,2022-10-29 07:41:26
30,29595,40006320776,ru,2022-10-29T05:35:29Z,БИТВА ЗА ФИНАЛ! Aster - Liquid [1-1] BO3 | !tg !music !discord,live,431644708,INBoss1k,674,inboss1k,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_inboss1k-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
31,29595,40006259736,ru,2022-10-29T04:25:18Z,смотрим инт Liquid vs Aster [1:1] w/ avicexd,live,94885016,mary_day,664,mary_day,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_mary_day-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
32,29595,40006256024,en,2022-10-29T04:24:02Z,Liquid vs Aster- TI 2022 Lower Bracket! On call w/ AverageJonas and Trainwrecks,live,51229960,BananaSlamJamma,655,bananaslamjamma,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_bananaslamjamma-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
33,29595,39803792439,en,2022-10-29T07:31:43Z,Team Aster vs Team Liquid Best of 3 The International 11 Main Event Lower Bracket R5 Commentator - Shinelayz & Wee,live,569368078,XNINE_TV,581,xnine_tv,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_xnine_tv-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
34,29595,40006223256,sv,2022-10-29T03:39:32Z,LIVE: #TI11 | Team Aster vs Team Liquid | !Raffle !ASUS,live,787105615,esportstudion,578,esportstudion,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_esportstudion-{width}x{height}.jpg,['145b073b-cb70-4e91-b170-f5fab2ebba05'],False,2022-10-29 07:41:26
35,29595,46236318268,cs,2022-10-29T03:44:33Z,🔥The International 2022🔥TEAM LIQUID vs TEAM ASTER 🔥[CZSK] RAPGOD Cast od Zrzka🔥TOP 4🔥FINAL WEEKEND TI 🔥NO DELAY🔥,live,92820773,c1RcEEZY,547,c1rceezy,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_c1rceezy-{width}x{height}.jpg,['a6cddaba-f0ce-4526-9087-6de2f603a24d'],True,2022-10-29 07:41:26
36,29595,39803307847,tl,2022-10-29T03:30:17Z,The Official Filipino Broadcast for The International 2022: Play Offs,live,169903772,kuyanicwxc,467,kuyanicwxc,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_kuyanicwxc-{width}x{height}.jpg,['91d21edf-9d63-4ac8-9508-5448c3daf3f0'],True,2022-10-29 07:41:26
37,29595,40006231224,other,2022-10-29T03:50:33Z,(+18),live,564078815,abolfazl_shabdol,374,abolfazl_shabdol,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_abolfazl_shabdol-{width}x{height}.jpg,['fd76c790-0505-4c4c-865a-d6bd139c0901'],True,2022-10-29 07:41:26
38,29595,39803377255,ja,2022-10-29T04:10:17Z,【TI11】敗者側準決勝 Aster 対 Liquid【日本語実況 LIVE】,live,53910500,17uu,248,17uu,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_17uu-{width}x{height}.jpg,['6ba1d230-e52f-4d81-b1e0-41f25a8a9f5d'],False,2022-10-29 07:41:26
39,29595,40006247112,uk,2022-10-29T04:10:27Z,[UA] Aster vs Team Liquid З МАТЮКАМИ!!!!,live,125401117,Leb1ga,232,leb1ga,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_leb1ga-{width}x{height}.jpg,['b547f13b-4b4b-460f-97e6-3af350356a69'],False,2022-10-29 07:41:26
40,29595,40006229160,ru,2022-10-29T03:47:54Z,Aster vs Liquid.  TI XI.   Ставим и прогнозируем.   Читаем уже на 300к+  !tg,live,146646099,godota2bets,226,godota2bets,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_godota2bets-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
41,29595,39803356567,ko,2022-10-29T03:59:36Z,Ti 리퀴드 vs 아스터 함 봐볼까요?,live,87567127,캐리충,219,braketoss,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_braketoss-{width}x{height}.jpg,['ab2975e3-b9ca-4b1a-a93e-fb61a5d5c3a4'],False,2022-10-29 07:41:26
42,29595,40006219512,tr,2022-10-29T03:34:01Z,The International Finals,live,774341918,PosingAsM,218,posingasm,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_posingasm-{width}x{height}.jpg,['f08d5873-f0c7-4912-94ba-a41933b4c141'],True,2022-10-29 07:41:26
43,29595,46236429148,en,2022-10-29T06:30:48Z,Long time no see :) Time to catch up!,live,127553526,rodjogaming93,218,rodjogaming93,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_rodjogaming93-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
44,29595,40006105000,ru,2022-10-29T01:14:04Z,ВОЗЖЕННЫЙ 6К ПТС ИГРОК  💣ВИДОС НА ЮТУБЕ 💣!ютуб |👅!onlyfans👅|👁️!elo👁️|⏰30SEC DELAY⏰,live,699401655,kuwaldaxd,213,kuwaldaxd,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_kuwaldaxd-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],True,2022-10-29 07:41:26
45,29595,41437504091,en,2022-10-29T02:31:44Z,Any winners? modCheck,live,20514290,Draskyl,213,draskyl,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_draskyl-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
46,29595,46236349580,ru,2022-10-29T04:35:49Z,ti ставкострим (watchparty).(!лайв). !заказ !битрейт !tg,live,61952474,illidanstr,205,illidanstr,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_illidanstr-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],True,2022-10-29 07:41:26
47,29595,40006220056,uk,2022-10-29T03:34:48Z,[UA] Aster 1-1 Team Liquid | Каст для шановного панства БЕЗ затримки. Прогнози !tg,live,82297531,Ghostik,192,ghostik,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_ghostik-{width}x{height}.jpg,['b547f13b-4b4b-460f-97e6-3af350356a69'],False,2022-10-29 07:41:26
48,29595,40416327769,pt,2022-10-29T04:30:00Z,LETS GO LIQUID,live,190043945,Japeta,186,japeta,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_japeta-{width}x{height}.jpg,['39ee8140-901a-4762-bfca-8260dea1310f'],False,2022-10-29 07:41:26
49,29595,40006220872,bg,2022-10-29T03:36:07Z,The International 11 Finals Weekend Day 1 | Liquid 1:1 Aster | Официален БГ каст,live,24131145,rubara,173,rubara,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_rubara-{width}x{height}.jpg,['21d85c73-701f-4259-8c4e-4321265847b5'],True,2022-10-29 07:41:26
50,29595,40006126184,en,2022-10-29T01:35:52Z,TI watch party /w Sword_Art,live,28805267,Kidaro,169,kidaro,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_kidaro-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
51,29595,40415851833,pt,2022-10-29T02:52:04Z,🇧🇷 AO VIVO: Acompanhando as finais do The International 11 com !baLones e !patty,live,124021995,BTSBrasilTV,163,btsbrasiltv,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_btsbrasiltv-{width}x{height}.jpg,"['39ee8140-901a-4762-bfca-8260dea1310f', '36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95']",False,2022-10-29 07:41:26
52,29595,40006463480,en,2022-10-29T07:20:57Z,TI with sing/black/ouker/2b,live,24811779,WagamamaTV,156,wagamamatv,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_wagamamatv-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
53,29595,40006236632,other,2022-10-29T03:58:17Z,Liquid vs Aster (1-1) - Dota 2 The International 2022 - Finals Weekend Day 1  |  !yt !youtube !donate [Per/Eng] +18,live,447717702,MySteam,140,mysteam,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_mysteam-{width}x{height}.jpg,['fd76c790-0505-4c4c-865a-d6bd139c0901'],False,2022-10-29 07:41:26
54,29595,40006321432,ru,2022-10-29T05:36:30Z,"Смотрим/коментим интик,8000 pts.",live,492303803,Rusyahigh,130,rusyahigh,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_rusyahigh-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
55,29595,40006157080,en,2022-10-29T02:12:05Z,THE INTERNATIONAL SUBATHON! | !subathon !alex !rule0,live,21734724,BaumiAndCats,110,baumiandcats,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_baumiandcats-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
56,29595,41437959451,en,2022-10-29T04:09:39Z,The Goblinest Dota Streamer | !stormgate !coaching,live,155817630,Apoptosis808,108,apoptosis808,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_apoptosis808-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],True,2022-10-29 07:41:26
57,29595,40006232728,other,2022-10-29T03:53:06Z,[BY] The International. Dota2 | Team Aster 1-1 Team Liquid | @razvalpetrovich @xipp1e,live,161184527,cybersportby,105,cybersportby,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_cybersportby-{width}x{height}.jpg,['fd76c790-0505-4c4c-865a-d6bd139c0901'],False,2022-10-29 07:41:26
58,29595,39803140999,en,2022-10-29T01:38:32Z,Singsing romance 500subs=faceless void arcana !Coaching !Newvid !2ndchannel,live,25165378,BlackMeier,96,blackmeier,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_blackmeier-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
59,29595,40006334360,en,2022-10-29T05:50:19Z,micro casting stream - TI 11 - Liquid - Aster,live,528015591,jenya,91,jenya,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_jenya-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
60,29595,41435521819,en,2022-10-28T18:34:13Z,RERUN: felt vs 5ManMidas Game 1 - BTS Pro Series 12 AM: Groups w/ Kmart & ET,live,29578325,BeyondTheSummit,87,beyondthesummit,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_beyondthesummit-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '36a89a80-4fcd-4b74-b3d2-2c6fd9b30c95']",False,2022-10-29 07:41:26
61,29595,39803676967,other,2022-10-29T06:37:53Z,CoCan's Play Stream,live,814944418,CrystalWingsEsports,87,crystalwingsesports,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_crystalwingsesports-{width}x{height}.jpg,['fd76c790-0505-4c4c-865a-d6bd139c0901'],False,2022-10-29 07:41:26
62,29595,40006283288,ru,2022-10-29T04:51:28Z,TEAM ASTER - TEAM LIQUID / Смотрим финалы The International вместе / множество конкурсов с раздачей подарков,live,799875847,johnanthonyofficial,87,johnanthonyofficial,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_johnanthonyofficial-{width}x{height}.jpg,"['0c7fba97-7a4e-4582-8515-f604027164db', '0569b171-2a2b-476e-a596-5bdfb45a1327']",False,2022-10-29 07:41:26
63,29595,46236313884,cs,2022-10-29T03:37:39Z,[CZ] Team Aster vs. TeamLiquid | Play-off The International 2022 | Game 3,live,496969834,eLEAGUEcz,82,eleaguecz,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_eleaguecz-{width}x{height}.jpg,['a6cddaba-f0ce-4526-9087-6de2f603a24d'],False,2022-10-29 07:41:26
64,29595,40005348824,en,2022-10-28T20:16:33Z,Live! SMG.MooN vs Hokori.4nalog <01 & OT.BBH.Solotic [8357 MMR Avg],live,109564866,DotaTV247,74,dotatv247,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dotatv247-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'e1a43486-eee5-4f36-9ee6-76e72af00180', '1eba3cfe-51cc-460a-8259-bc8bb987f904', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e']",False,2022-10-29 07:41:26
65,29595,47383039613,en,2022-10-29T04:34:41Z,TI newbie stream w/ DAY9 Aster vs Team Liquid OFFICIAL ENGLISH CO-STREAM,live,34932688,monkeys_forever,73,monkeys_forever,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_monkeys_forever-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039'],False,2022-10-29 07:41:26
66,29595,40006187608,ru,2022-10-29T02:50:39Z,Team Aster vs Team Liquid 1:1,live,114705527,cyberwa1fu,68,cyberwa1fu,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_cyberwa1fu-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
67,29595,40003843272,ru,2022-10-28T15:13:27Z,12 часовой стрим!,live,236351148,你的上帝,65,zoruaark,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_zoruaark-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
68,29595,40006253000,ru,2022-10-29T04:19:35Z,TI 11 Play Off  [Team Aster] 1 - 1 [Team Liquid],live,90759009,Burzum1349,65,burzum1349,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_burzum1349-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
69,29595,40415903193,pt,2022-10-29T03:00:37Z,[🇧🇷] Team Liquid vs Aster - The International 11,live,172439159,arthurcoldao,63,arthurcoldao,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_arthurcoldao-{width}x{height}.jpg,['39ee8140-901a-4762-bfca-8260dea1310f'],False,2022-10-29 07:41:26
70,29595,40006236120,ru,2022-10-29T03:57:15Z,"TI 11 🏆Основной ивент, День 5  | !tg !Boosty",live,22993390,Noizen,61,noizen,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_noizen-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
71,29595,40006220680,ru,2022-10-29T03:35:49Z,"Liquid vs Aster, bo3 | TI11 Main Event !stavka !tg (без задержки)",live,65428338,1cen1ce116,57,1cen1ce116,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_1cen1ce116-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
72,29595,40006298152,ru,2022-10-29T05:08:36Z,ТОП 1 АРК - Жалко у пчёлки,live,44295192,DISSANTRO,55,dissantro,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_dissantro-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
73,29595,40006473256,ru,2022-10-29T07:26:11Z,🍂 прохожу катакомбы !tg 🍂,live,507727780,kavvaiiha,54,kavvaiiha,Dota 2,https://static-cdn.jtvnw.net/previews-ttv/live_user_kavvaiiha-{width}x{height}.jpg,['0569b171-2a2b-476e-a596-5bdfb45a1327'],False,2022-10-29 07:41:26
